REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2047,S1D1,13.030482
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2048,S2D2,31.479614399999996
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2048,S2D1,31.479614399999996
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2048,S1D2,31.479614399999996
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2048,S1D1,31.479614399999996
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2048,S2D2,13.116506
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2048,S2D1,13.116506
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2048,S1D2,13.116506
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2048,S1D1,13.116506
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2049,S2D2,31.686071999999996
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2049,S2D1,31.686071999999996
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2049,S1D2,31.686071999999996
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2049,S1D1,31.686071999999996
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2049,S2D2,13.20253
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2049,S2D1,13.20253
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2049,S1D2,13.20253
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2049,S1D1,13.20253
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2050,S2D2,31.892529599999996
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2050,S2D1,31.892529599999996
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2050,S1D2,31.892529599999996
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2050,S1D1,31.892529599999996
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2050,S2D2,13.288554
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2050,S2D1,13.288554
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2050,S1D2,13.288554
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2050,S1D1,13.288554
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2051,S2D2,31.892529599999996
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2051,S2D1,31.892529599999996
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2051,S1D2,31.892529599999996
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2051,S1D1,31.892529599999996
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2051,S2D2,13.288554
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2051,S2D1,13.288554
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2051,S1D2,13.288554
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2051,S1D1,13.288554
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2052,S2D2,31.892529599999996
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2052,S2D1,31.892529599999996
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2052,S1D2,31.892529599999996
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2052,S1D1,31.892529599999996
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2052,S2D2,13.288554
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2052,S2D1,13.288554
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2052,S1D2,13.288554
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2052,S1D1,13.288554
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2053,S2D2,31.892529599999996
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2053,S2D1,31.892529599999996
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2053,S1D2,31.892529599999996
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,4,2053,S1D1,31.892529599999996
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2053,S2D2,13.288554
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2053,S2D1,13.288554
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2053,S1D2,13.288554
GLOBAL,LNDAGRPHLC07,LMZEHRTOT,4,2053,S1D1,13.288554
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2020,S2D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2020,S2D1,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2020,S1D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2020,S1D1,17.43736488
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2020,S2D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2020,S2D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2020,S1D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2020,S1D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2020,S2D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2020,S2D1,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2020,S1D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2020,S1D1,7.2655687
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2021,S2D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2021,S2D1,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2021,S1D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2021,S1D1,17.43736488
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2021,S2D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2021,S2D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2021,S1D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2021,S1D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2021,S2D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2021,S2D1,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2021,S1D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2021,S1D1,7.2655687
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2022,S2D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2022,S2D1,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2022,S1D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2022,S1D1,17.43736488
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2022,S2D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2022,S2D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2022,S1D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2022,S1D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2022,S2D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2022,S2D1,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2022,S1D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2022,S1D1,7.2655687
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2023,S2D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2023,S2D1,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2023,S1D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2023,S1D1,17.43736488
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2023,S2D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2023,S2D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2023,S1D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2023,S1D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2023,S2D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2023,S2D1,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2023,S1D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2023,S1D1,7.2655687
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2024,S2D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2024,S2D1,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2024,S1D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2024,S1D1,17.43736488
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2024,S2D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2024,S2D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2024,S1D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2024,S1D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2024,S2D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2024,S2D1,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2024,S1D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2024,S1D1,7.2655687
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2025,S2D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2025,S2D1,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2025,S1D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2025,S1D1,17.43736488
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2025,S2D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2025,S2D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2025,S1D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2025,S1D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2025,S2D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2025,S2D1,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2025,S1D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2025,S1D1,7.2655687
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2026,S2D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2026,S2D1,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2026,S1D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2026,S1D1,17.43736488
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2026,S2D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2026,S2D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2026,S1D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2026,S1D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2026,S2D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2026,S2D1,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2026,S1D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2026,S1D1,7.2655687
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2027,S2D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2027,S2D1,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2027,S1D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2027,S1D1,17.43736488
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2027,S2D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2027,S2D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2027,S1D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2027,S1D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2027,S2D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2027,S2D1,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2027,S1D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2027,S1D1,7.2655687
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2028,S2D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2028,S2D1,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2028,S1D2,16.15155792
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2028,S1D1,17.43736488
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2028,S2D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2028,S2D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2028,S1D2,2.557330004
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2028,S1D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2028,S2D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2028,S2D1,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2028,S1D2,6.7298158
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2028,S1D1,7.2655687
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2029,S2D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2029,S2D1,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2029,S1D2,14.865635519999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2029,S1D1,17.43736488
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2029,S2D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2029,S2D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2029,S1D2,2.353725624
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2029,S1D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2029,S2D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2029,S2D1,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2029,S1D2,6.1940148
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2029,S1D1,7.2655687
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2030,S2D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2030,S2D1,13.55816568
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2030,S1D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2030,S1D1,17.43736488
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2030,S2D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2030,S2D1,2.146709566
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2030,S1D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2030,S1D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2030,S2D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2030,S2D1,5.6492357
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2030,S1D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2030,S1D1,7.2655687
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2031,S2D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2031,S2D1,12.362335439999999
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2031,S1D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2031,S1D1,17.43736488
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2031,S2D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2031,S2D1,1.957369778
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2031,S1D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2031,S1D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2031,S2D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2031,S2D1,5.1509731
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2031,S1D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2031,S1D1,7.2655687
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2032,S2D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2032,S2D1,11.166505200000001
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2032,S1D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2032,S1D1,17.43736488
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2032,S2D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2032,S2D1,1.7680299900000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2032,S1D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2032,S1D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2032,S2D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2032,S2D1,4.6527105
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2032,S1D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2032,S1D1,7.2655687
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2033,S2D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2033,S2D1,9.97079088
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2033,S1D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2033,S1D1,17.43736488
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2033,S2D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2033,S2D1,1.5787085559999998
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2033,S1D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2033,S1D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2033,S2D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2033,S2D1,4.1544962
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2033,S1D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2033,S1D1,7.2655687
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2034,S2D2,8.77496064
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2034,S2D1,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2034,S1D2,17.43736488
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2034,S1D1,17.43736488
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2034,S2D2,1.3893687680000002
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2034,S2D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2034,S1D2,2.7609161060000003
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2034,S1D1,2.7609161060000003
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2034,S2D2,3.6562336
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2034,S2D1,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2034,S1D2,7.2655687
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2034,S1D1,7.2655687
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2035,S2D2,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2035,S2D1,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2035,S1D2,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2035,S1D1,13.153162319999998
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2035,S2D2,2.082584034
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2035,S2D1,2.082584034
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2035,S1D2,2.082584034
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2035,S1D1,2.082584034
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2035,S2D2,5.4804843
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2035,S2D1,5.4804843
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2035,S1D2,5.4804843
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2035,S1D1,5.4804843
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2036,S2D2,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2036,S2D1,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2036,S1D2,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2036,S1D1,13.153162319999998
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2036,S2D2,2.082584034
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2036,S2D1,2.082584034
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2036,S1D2,2.082584034
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2036,S1D1,2.082584034
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2036,S2D2,5.4804843
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2036,S2D1,5.4804843
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2036,S1D2,5.4804843
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2036,S1D1,5.4804843
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2037,S2D2,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2037,S2D1,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2037,S1D2,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2037,S1D1,13.153162319999998
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2037,S2D2,2.082584034
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2037,S2D1,2.082584034
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2037,S1D2,2.082584034
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2037,S1D1,2.082584034
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2037,S2D2,5.4804843
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2037,S2D1,5.4804843
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2037,S1D2,5.4804843
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2037,S1D1,5.4804843
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2038,S2D2,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2038,S2D1,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2038,S1D2,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2038,S1D1,13.153162319999998
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2038,S2D2,2.082584034
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2038,S2D1,2.082584034
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2038,S1D2,2.082584034
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2038,S1D1,2.082584034
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2038,S2D2,5.4804843
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2038,S2D1,5.4804843
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2038,S1D2,5.4804843
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2038,S1D1,5.4804843
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2039,S2D2,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2039,S2D1,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2039,S1D2,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2039,S1D1,13.153162319999998
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2039,S2D2,2.082584034
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2039,S2D1,2.082584034
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2039,S1D2,2.082584034
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2039,S1D1,2.082584034
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2039,S2D2,5.4804843
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2039,S2D1,5.4804843
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2039,S1D2,5.4804843
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2039,S1D1,5.4804843
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2040,S2D2,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2040,S2D1,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2040,S1D2,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2040,S1D1,13.153162319999998
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2040,S2D2,2.082584034
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2040,S2D1,2.082584034
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2040,S1D2,2.082584034
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2040,S1D1,2.082584034
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2040,S2D2,5.4804843
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2040,S2D1,5.4804843
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2040,S1D2,5.4804843
GLOBAL,LNDAGRPHLC07,LRCPHITOT,19,2040,S1D1,5.4804843
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2041,S2D2,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2041,S2D1,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2041,S1D2,13.153162319999998
GLOBAL,LNDAGRPHLC07,WTRPRCPHL,19,2041,S1D1,13.153162319999998
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2041,S2D2,2.082584034
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2041,S2D1,2.082584034
GLOBAL,LNDAGRPHLC07,AGRWATPHL,19,2041,S1D2,2.082584034
