REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,S1D1,LNDAGRPHLC06,1,2052,16.599289
GLOBAL,S1D1,LNDAGRPHLC06,1,2053,16.599289
GLOBAL,S1D1,LNDAGRPHLC07,4,2020,9.7813855
GLOBAL,S1D1,LNDAGRPHLC07,19,2020,7.2655687
GLOBAL,S1D1,LNDAGRPHLC07,4,2021,9.9261446
GLOBAL,S1D1,LNDAGRPHLC07,19,2021,7.2655687
GLOBAL,S1D1,LNDAGRPHLC07,4,2022,10.070904
GLOBAL,S1D1,LNDAGRPHLC07,19,2022,7.2655687
GLOBAL,S1D1,LNDAGRPHLC07,4,2023,10.215663
GLOBAL,S1D1,LNDAGRPHLC07,19,2023,7.2655687
GLOBAL,S1D1,LNDAGRPHLC07,4,2024,10.360434
GLOBAL,S1D1,LNDAGRPHLC07,19,2024,7.2655687
GLOBAL,S1D1,LNDAGRPHLC07,4,2025,10.505193
GLOBAL,S1D1,LNDAGRPHLC07,19,2025,7.2655687
GLOBAL,S1D1,LNDAGRPHLC07,4,2026,10.639506
GLOBAL,S1D1,LNDAGRPHLC07,19,2026,7.2655687
GLOBAL,S1D1,LNDAGRPHLC07,4,2027,10.773831
GLOBAL,S1D1,LNDAGRPHLC07,19,2027,7.2655687
GLOBAL,S1D1,LNDAGRPHLC07,4,2028,10.908145
GLOBAL,S1D1,LNDAGRPHLC07,19,2028,7.2655687
GLOBAL,S1D1,LNDAGRPHLC07,4,2029,11.04247
GLOBAL,S1D1,LNDAGRPHLC07,19,2029,7.2655687
GLOBAL,S1D1,LNDAGRPHLC07,4,2030,11.176783
GLOBAL,S1D1,LNDAGRPHLC07,19,2030,7.2655687
GLOBAL,S1D1,LNDAGRPHLC07,4,2031,11.301
GLOBAL,S1D1,LNDAGRPHLC07,19,2031,7.2655687
GLOBAL,S1D1,LNDAGRPHLC07,4,2032,11.425217
GLOBAL,S1D1,LNDAGRPHLC07,19,2032,7.2655687
GLOBAL,S1D1,LNDAGRPHLC07,4,2033,11.549422
GLOBAL,S1D1,LNDAGRPHLC07,19,2033,7.2655687
GLOBAL,S1D1,LNDAGRPHLC07,4,2034,11.673639
GLOBAL,S1D1,LNDAGRPHLC07,19,2034,7.2655687
GLOBAL,S1D1,LNDAGRPHLC07,4,2035,11.797855
GLOBAL,S1D1,LNDAGRPHLC07,19,2035,5.4804843
GLOBAL,S1D1,LNDAGRPHLC07,4,2036,11.91012
GLOBAL,S1D1,LNDAGRPHLC07,19,2036,5.4804843
GLOBAL,S1D1,LNDAGRPHLC07,4,2037,12.022398
GLOBAL,S1D1,LNDAGRPHLC07,19,2037,5.4804843
GLOBAL,S1D1,LNDAGRPHLC07,4,2038,12.134699
GLOBAL,S1D1,LNDAGRPHLC07,19,2038,5.4804843
GLOBAL,S1D1,LNDAGRPHLC07,4,2039,12.246988
GLOBAL,S1D1,LNDAGRPHLC07,19,2039,5.4804843
GLOBAL,S1D1,LNDAGRPHLC07,4,2040,12.359277
GLOBAL,S1D1,LNDAGRPHLC07,19,2040,5.4804843
GLOBAL,S1D1,LNDAGRPHLC07,4,2041,12.459036
GLOBAL,S1D1,LNDAGRPHLC07,19,2041,5.4804843
GLOBAL,S1D1,LNDAGRPHLC07,4,2042,12.558916
GLOBAL,S1D1,LNDAGRPHLC07,19,2042,5.4804843
GLOBAL,S1D1,LNDAGRPHLC07,4,2043,12.658795
GLOBAL,S1D1,LNDAGRPHLC07,19,2043,5.4804843
GLOBAL,S1D1,LNDAGRPHLC07,4,2044,12.758675
GLOBAL,S1D1,LNDAGRPHLC07,19,2044,5.4804843
GLOBAL,S1D1,LNDAGRPHLC07,4,2045,12.858554
GLOBAL,S1D1,LNDAGRPHLC07,19,2045,5.4804843
GLOBAL,S1D1,LNDAGRPHLC07,4,2046,12.944578
GLOBAL,S1D1,LNDAGRPHLC07,19,2046,5.4804843
GLOBAL,S1D1,LNDAGRPHLC07,4,2047,13.030482
GLOBAL,S1D1,LNDAGRPHLC07,19,2047,5.4804843
GLOBAL,S1D1,LNDAGRPHLC07,4,2048,13.116506
GLOBAL,S1D1,LNDAGRPHLC07,19,2048,5.4804843
GLOBAL,S1D1,LNDAGRPHLC07,4,2049,13.20253
GLOBAL,S1D1,LNDAGRPHLC07,19,2049,5.4804843
GLOBAL,S1D1,LNDAGRPHLC07,4,2050,13.288554
GLOBAL,S1D1,LNDAGRPHLC07,4,2051,13.288554
GLOBAL,S1D1,LNDAGRPHLC07,4,2052,13.288554
GLOBAL,S1D1,LNDAGRPHLC07,4,2053,13.288554
GLOBAL,S1D1,LNDAGRPHLC08,30,2020,0.25368967
GLOBAL,S1D1,LNDAGRPHLC08,30,2041,0.25368967
GLOBAL,S1D1,LNDAGRPHLC08,30,2043,0.25368967
GLOBAL,S1D1,LNDAGRPHLC08,30,2047,0.25368967
GLOBAL,S1D1,LNDFORTOT,1,2020,36.344236
GLOBAL,S1D1,LNDFORTOT,1,2021,358.02938
GLOBAL,S1D1,LNDFORTOT,1,2022,616.28657
GLOBAL,S1D1,LNDFORTOT,1,2023,612.17594
GLOBAL,S1D1,LNDFORTOT,1,2024,608.06471
GLOBAL,S1D1,LNDFORTOT,1,2025,603.95495
GLOBAL,S1D1,LNDFORTOT,1,2026,600.1406
GLOBAL,S1D1,LNDFORTOT,1,2027,632.87776
GLOBAL,S1D1,LNDFORTOT,1,2028,591.95648
GLOBAL,S1D1,LNDFORTOT,1,2029,587.58623
GLOBAL,S1D1,LNDFORTOT,1,2030,583.21654
GLOBAL,S1D1,LNDFORTOT,1,2031,579.17508
GLOBAL,S1D1,LNDFORTOT,1,2032,575.1342
GLOBAL,S1D1,LNDFORTOT,1,2033,571.09338
GLOBAL,S1D1,LNDFORTOT,1,2034,567.05162
GLOBAL,S1D1,LNDFORTOT,1,2035,559.14863
GLOBAL,S1D1,LNDFORTOT,1,2036,555.96108
GLOBAL,S1D1,LNDFORTOT,1,2037,552.77314
GLOBAL,S1D1,LNDFORTOT,1,2038,549.5843
GLOBAL,S1D1,LNDFORTOT,1,2039,271.56921
GLOBAL,S1D1,LNDFORTOT,1,2040,543.2089
GLOBAL,S1D1,LNDFORTOT,1,2041,540.37263
GLOBAL,S1D1,LNDFORTOT,1,2042,537.53734
GLOBAL,S1D1,LNDFORTOT,1,2043,534.28773
GLOBAL,S1D1,LNDFORTOT,1,2044,534.86207
GLOBAL,S1D1,LNDFORTOT,1,2045,527.78949
GLOBAL,S1D1,LNDFORTOT,1,2046,524.99176
GLOBAL,S1D1,LNDFORTOT,1,2047,521.50384
GLOBAL,S1D1,LNDFORTOT,1,2048,517.22246
GLOBAL,S1D1,LNDFORTOT,1,2049,512.941
GLOBAL,S1D1,LNDFORTOT,1,2050,486.81201
GLOBAL,S1D1,LNDFORTOT,1,2051,486.81201
GLOBAL,S1D1,LNDFORTOT,1,2052,486.81201
GLOBAL,S1D1,LNDFORTOT,1,2053,486.81201
GLOBAL,S1D1,LNDWATTOT,1,2020,0.25368967
GLOBAL,S1D1,LNDWATTOT,1,2041,1.1292381
GLOBAL,S1D1,LNDWATTOT,1,2043,1.1292381
GLOBAL,S1D1,LNDWATTOT,1,2047,0.25368967
