REGION,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2024,2.230341695734
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2025,2.230341695734
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2026,2.230341695734
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2027,2.230341695734
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2028,2.230341688255
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2029,2.2303416888589997
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2030,2.230341695734
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2031,2.230341691684
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2032,2.230341695734
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2033,2.230341695734
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2034,2.230341695734
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2035,2.2303416888589997
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2036,2.230341695734
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2037,2.230341695734
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2038,2.2303416888589997
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2039,2.230341695734
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2040,2.230341695734
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2041,2.230341695734
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2042,2.230341688255
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2043,2.230341695734
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2044,2.230341693845
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2045,1.87588640283
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2046,1.8758863987069998
GLOBAL,PWRSPVPHLXX01,ELCPHLXX01,2047,0.2617515905908
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2020,953.9399860319999
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2021,990.149984647
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2022,1026.3500033599998
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2023,1062.560001975
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2024,1098.7700105899999
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2025,1134.97000174
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2026,1171.43001586
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2027,1207.88000519
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2028,1244.3300194499998
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2029,1280.7900084999999
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2030,1317.23999783
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2031,1354.11000873
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2032,1390.97996963
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2033,1427.84000574
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2034,1464.70999157
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2035,1501.5799775399998
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2036,1540.34999853
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2037,1579.12999445
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2038,1617.9099905099997
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2039,1656.6900114999999
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2040,1695.47000742
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2041,1738.5699694599998
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2042,1781.6799815
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2043,1824.79001847
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2044,1867.89003065
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2045,1911.0000176199999
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2046,1957.0000069799999
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2047,2003.0099963399998
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2048,2049.01001063
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2049,2095.01997492
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2050,2141.01998921
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2051,2190.93999791
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2052,2240.85000661
GLOBAL,PWRTRNPHLXX,ELCPHLXX02,2053,2290.7600153099997
GLOBAL,PWRWONPHLXX01,ELCPHLXX01,2020,1.250224551668
GLOBAL,PWRWONPHLXX01,ELCPHLXX01,2021,1.250224551668
GLOBAL,PWRWONPHLXX01,ELCPHLXX01,2022,1.250224551668
GLOBAL,PWRWONPHLXX01,ELCPHLXX01,2023,1.250224551668
GLOBAL,PWRWONPHLXX01,ELCPHLXX01,2024,1.250224551668
GLOBAL,PWRWONPHLXX01,ELCPHLXX01,2025,1.250224551668
GLOBAL,PWRWONPHLXX01,ELCPHLXX01,2026,1.250224551668
GLOBAL,PWRWONPHLXX01,ELCPHLXX01,2027,1.250224551668
GLOBAL,PWRWONPHLXX01,ELCPHLXX01,2028,1.250224551668
GLOBAL,PWRWONPHLXX01,ELCPHLXX01,2029,1.250224548088
GLOBAL,PWRWONPHLXX01,ELCPHLXX01,2030,1.250224551668
GLOBAL,PWRWONPHLXX01,ELCPHLXX01,2031,1.250224540567
GLOBAL,PWRWONPHLXX01,ELCPHLXX01,2032,1.250224551668
GLOBAL,PWRWONPHLXX01,ELCPHLXX01,2033,1.250224551668
GLOBAL,PWRWONPHLXX01,ELCPHLXX01,2034,1.250224551668
GLOBAL,PWRWONPHLXX01,ELCPHLXX01,2035,1.250224548088
GLOBAL,PWRWONPHLXX01,ELCPHLXX01,2036,1.250224551668
GLOBAL,PWRWONPHLXX01,ELCPHLXX01,2037,1.250224551668
GLOBAL,PWRWONPHLXX01,ELCPHLXX01,2038,1.250224548088
GLOBAL,PWRWONPHLXX01,ELCPHLXX01,2039,1.250224551668
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2020,10.080308998753999
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2021,10.080309
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2022,10.080309
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2023,10.080309056399999
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2024,10.080309
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2025,10.080309
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2026,10.080309
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2027,10.080309
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2028,10.080309
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2029,10.080309
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2030,10.080309056399999
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2031,10.080308998753999
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2035,124.25189888919999
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2036,254.90680125909998
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2037,385.595400122
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2038,516.283999512
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2039,646.972599881
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2040,781.874453272
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2041,927.1214526857
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2042,1072.4021514299998
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2043,1217.6828474739998
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2044,1362.9298517969999
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2045,1519.823740785
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2046,1674.843730397
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2047,1835.337053731
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2048,1991.239147824
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2049,2146.292882204
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2050,2146.29285783
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2051,2146.292851237
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2052,2146.2928541069996
GLOBAL,RNWBIOPHLXX,BIOPHLXX,2053,2146.292853775
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2020,920.4325863019999
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2021,956.642611431
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2022,992.8426067849999
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2023,1029.0525842999998
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2024,1065.2625873739998
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2025,1101.46258091
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2026,1137.92259503
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2027,1174.37260929
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2028,1210.82259848
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2029,1247.28258744
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2030,1283.7325775499999
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2031,1320.60258314
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2032,1360.4638013299998
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2033,1397.32378744
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2034,1434.19377341
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2035,1434.19378499
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2036,1434.19380254
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2037,1434.19380201
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2038,1434.19381258
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2039,1434.19377896
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2040,1434.19378142
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2041,1434.19382721
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2042,1434.1938272099999
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2043,1434.193822196
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2044,1434.19382151
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2045,1434.19382151
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2046,1434.19382721
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2047,1434.1938086
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2048,1434.19382151
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2049,1434.19382151
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2050,568.2213361309999
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2051,532.01133938
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2052,495.811340783
GLOBAL,RNWGEOPHLXX,GEOPHLXX,2053,459.601334663
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2020,27.035648527899998
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2021,27.0356483411
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2022,27.0356483411
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2023,27.0356483411
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2024,27.0356483411
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2025,27.035648527899998
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2026,27.035648527899998
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2027,27.035648527899998
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2028,27.035648527899998
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2029,27.0356483411
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2030,27.0356483411
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2031,27.0356483411
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2032,27.0356483411
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2033,27.0356483411
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2034,27.0356483411
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2035,27.0356483411
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2036,27.0356483411
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2037,27.0356483411
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2038,27.0356483411
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2039,27.0356483411
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2040,27.0356483411
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2041,27.0356483411
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2042,27.0356483411
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2043,27.0356483411
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2044,27.0356483411
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2045,23.944058867899997
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2046,23.944058867899997
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2047,23.944058867899997
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2048,23.944058867899997
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2049,23.944058867899997
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2050,23.944058867899997
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2051,23.944058867899997
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2052,23.944058975399997
GLOBAL,RNWHYDPHLXX,HYDPHLXX,2053,23.944058975399997
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2020,2.230341693845
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2021,2.230341695734
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2022,2.2303416888589997
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2023,2.230341695734
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2024,2.230341695734
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2025,2.230341695734
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2026,2.230341695734
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2027,2.230341695734
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2028,2.230341688255
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2029,2.2303416888589997
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2030,2.230341695734
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2031,2.230341691684
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2032,2.230341695734
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2033,2.230341695734
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2034,2.230341695734
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2035,2.2303416888589997
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2036,2.230341695734
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2037,2.230341695734
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2038,2.2303416888589997
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2039,2.230341695734
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2040,2.230341695734
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2041,2.230341695734
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2042,2.230341688255
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2043,2.230341695734
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2044,2.230341693845
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2045,1.87588640283
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2046,1.8758863987069998
GLOBAL,RNWSPVPHLXX,SPVPHLXX,2047,0.2617515905908
GLOBAL,RNWWONPHLXX,WONPHLXX,2020,1.250224551668
GLOBAL,RNWWONPHLXX,WONPHLXX,2021,1.250224551668
GLOBAL,RNWWONPHLXX,WONPHLXX,2022,1.250224551668
GLOBAL,RNWWONPHLXX,WONPHLXX,2023,1.250224551668
GLOBAL,RNWWONPHLXX,WONPHLXX,2024,1.250224551668
GLOBAL,RNWWONPHLXX,WONPHLXX,2025,1.250224551668
GLOBAL,RNWWONPHLXX,WONPHLXX,2026,1.250224551668
GLOBAL,RNWWONPHLXX,WONPHLXX,2027,1.250224551668
GLOBAL,RNWWONPHLXX,WONPHLXX,2028,1.250224551668
GLOBAL,RNWWONPHLXX,WONPHLXX,2029,1.250224548088
GLOBAL,RNWWONPHLXX,WONPHLXX,2030,1.250224551668
GLOBAL,RNWWONPHLXX,WONPHLXX,2031,1.250224540567
GLOBAL,RNWWONPHLXX,WONPHLXX,2032,1.250224551668
GLOBAL,RNWWONPHLXX,WONPHLXX,2033,1.250224551668
GLOBAL,RNWWONPHLXX,WONPHLXX,2034,1.250224551668
GLOBAL,RNWWONPHLXX,WONPHLXX,2035,1.250224548088
GLOBAL,RNWWONPHLXX,WONPHLXX,2036,1.250224551668
GLOBAL,RNWWONPHLXX,WONPHLXX,2037,1.250224551668
GLOBAL,RNWWONPHLXX,WONPHLXX,2038,1.250224548088
GLOBAL,RNWWONPHLXX,WONPHLXX,2039,1.250224551668
