run,region,year,timeslice,mode,account,commodity,raw_reference,rounding_adjustment,published_use,published_rate
Base_v12,RE1,2039,7,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3827,0.0000,0.3827,10.95619811050672774119667907
Base_v12,RE1,2039,7,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,6.3648,0.0000,6.3648,182.2158602920125966218150587
Base_v12,RE1,2039,8,1,water_vapor_returned,PHL_WTR_EVT,3.5730,0.0000,3.5730,102.2902948754652161465788720
Base_v12,RE1,2039,8,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3891,0.0000,0.3891,11.13942170054394503292298883
Base_v12,RE1,2039,8,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0001,0.0000,0.0001,0.002862868594331520183223590037
Base_v12,RE1,2039,9,1,water_vapor_returned,PHL_WTR_EVT,3.6316,0.0000,3.6316,103.9679358717434869739478958
Base_v12,RE1,2039,9,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3978,0.0000,0.3978,11.38849126825078728886344117
Base_v12,RE1,2039,9,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,6.0010,0.0000,6.0010,171.8007443458345261952476381
Base_v12,RE1,2039,10,1,water_vapor_returned,PHL_WTR_EVT,3.5730,0.0000,3.5730,102.2902948754652161465788720
Base_v12,RE1,2039,10,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3891,0.0000,0.3891,11.13942170054394503292298883
Base_v12,RE1,2039,10,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0001,0.0000,0.0001,0.002862868594331520183223590037
Base_v12,RE1,2039,11,1,water_vapor_returned,PHL_WTR_EVT,4.2772,0.0000,4.2772,122.4506155167477812768393931
Base_v12,RE1,2039,11,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4147,0.0000,0.4147,11.87231606069281419982822788
Base_v12,RE1,2039,11,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,5.6328,0.0000,5.6328,161.2596621815058688806183796
Base_v12,RE1,2039,12,1,water_vapor_returned,PHL_WTR_EVT,3.5730,0.0000,3.5730,102.2902948754652161465788720
Base_v12,RE1,2039,12,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3891,0.0000,0.3891,11.13942170054394503292298883
Base_v12,RE1,2039,12,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,5.8640,0.0000,5.8640,167.8786143716003435442313198
Base_v12,RE1,2039,13,1,water_vapor_returned,PHL_WTR_EVT,4.9275,0.0000,4.9275,102.2939588955781606809217355
Base_v12,RE1,2039,13,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5366,0.0000,0.5366,11.13971351463566535187876272
Base_v12,RE1,2039,13,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,9.2631,0.0000,9.2631,192.3001868382810878139921113
Base_v12,RE1,2039,14,1,water_vapor_returned,PHL_WTR_EVT,5.0174,0.0000,5.0174,104.1602657255553248910110027
Base_v12,RE1,2039,14,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5021,0.0000,0.5021,10.42350010379904504878555117
Base_v12,RE1,2039,14,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,3.8329,0.0000,3.8329,79.57027195349802781814407307
Base_v12,RE1,2039,15,1,water_vapor_returned,PHL_WTR_EVT,109.5969,0.0000,109.5969,2275.210712061449034668881046
Base_v12,RE1,2039,15,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,4.2833,0.0000,4.2833,88.92048993149263026780153623
Base_v12,RE1,2039,15,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,54.0053,0.0000,54.0053,1121.139713514635665351878763
Base_v12,RE1,2039,16,1,water_vapor_returned,PHL_WTR_EVT,4.9464,0.0000,4.9464,102.6863192858625700643554079
Base_v12,RE1,2039,16,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5555,0.0000,0.5555,11.53207390492007473531243513
Base_v12,RE1,2039,16,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,8.7519,0.0000,8.7519,181.6877724724932530620718289
Base_v12,RE1,2039,17,1,water_vapor_returned,PHL_WTR_EVT,4.9977,0.0000,4.9977,103.7512974880631098193896616
Base_v12,RE1,2039,17,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5530,0.0000,0.5530,11.48017438239568195972597052
Base_v12,RE1,2039,17,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0000,0.0000,0.0000,0E+1
Base_v12,RE1,2039,18,1,water_vapor_returned,PHL_WTR_EVT,5.0637,0.0000,5.0637,105.1214448827070790948723272
Base_v12,RE1,2039,18,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5298,0.0000,0.5298,10.99854681336931700228357899
Base_v12,RE1,2039,18,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,8.4410,0.0000,8.4410,175.2335478513597674901390907
Base_v12,RE1,2039,19,1,water_vapor_returned,PHL_WTR_EVT,4.9275,0.0000,4.9275,102.2939588955781606809217355
Base_v12,RE1,2039,19,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5366,0.0000,0.5366,11.13971351463566535187876272
Base_v12,RE1,2039,19,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,9.2631,0.0000,9.2631,192.3001868382810878139921113
Base_v12,RE1,2039,20,1,water_vapor_returned,PHL_WTR_EVT,5.0637,0.0000,5.0637,105.1214448827070790948723272
Base_v12,RE1,2039,20,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5298,0.0000,0.5298,10.99854681336931700228357899
Base_v12,RE1,2039,20,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,8.9999,0.0000,8.9999,186.8362051069130164002491177
Base_v12,RE1,2039,21,1,water_vapor_returned,PHL_WTR_EVT,4.9275,0.0000,4.9275,102.2939588955781606809217355
Base_v12,RE1,2039,21,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5366,0.0000,0.5366,11.13971351463566535187876272
Base_v12,RE1,2039,21,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,8.4469,0.0000,8.4469,175.3560307245173344405231472
Base_v12,RE1,2039,22,1,water_vapor_returned,PHL_WTR_EVT,4.9275,0.0000,4.9275,102.2939588955781606809217355
Base_v12,RE1,2039,22,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5366,0.0000,0.5366,11.13971351463566535187876272
Base_v12,RE1,2039,22,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,8.3749,0.0000,8.3749,173.8613244758148225036329666
Base_v12,RE1,2039,23,1,water_vapor_returned,PHL_WTR_EVT,20.4171,0.0000,20.4171,423.8550965331118953705625908
Base_v12,RE1,2039,23,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,1.0286,0.0000,1.0286,21.35353954743616358729499689
Base_v12,RE1,2039,23,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0001,0.0000,0.0001,0.002075980900975711023458584181
Base_v12,RE1,2039,24,1,water_vapor_returned,PHL_WTR_EVT,4.8812,0.0000,4.8812,101.3327797384264064770604110
Base_v12,RE1,2039,24,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5089,0.0000,0.5089,10.56466680506539339838073490
Base_v12,RE1,2039,24,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,8.1150,0.0000,8.1150,168.4658501141789495536641063
Base_v12,RE1,2039,25,1,water_vapor_returned,PHL_WTR_EVT,0.0474,0.0000,0.0474,101.5641739875723162631240626
Base_v12,RE1,2039,25,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0050,0.0000,0.0050,10.71352046282408399400042854
Base_v12,RE1,2039,25,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0000,0.0000,0.0000,0E+3
Base_v12,RE1,2039,26,1,water_vapor_returned,PHL_WTR_EVT,0.0478,0.0000,0.0478,102.4212556245982429826440969
Base_v12,RE1,2039,26,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0053,0.0000,0.0053,11.35633169059352903364045425
Base_v12,RE1,2039,26,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0000,0.0000,0.0000,0E+3
Base_v12,RE1,2039,27,1,water_vapor_returned,PHL_WTR_EVT,0.0493,0.0000,0.0493,105.6353117634454681808442254
Base_v12,RE1,2039,27,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0054,0.0000,0.0054,11.57060209985001071352046282
Base_v12,RE1,2039,27,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0818,0.0000,0.0818,175.2731947718020141418470109
Base_v12,RE1,2039,28,1,water_vapor_returned,PHL_WTR_EVT,0.0489,0.0000,0.0489,104.7782301264195414613241911
Base_v12,RE1,2039,28,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0051,0.0000,0.0051,10.92779087208056567388043711
Base_v12,RE1,2039,28,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0772,0.0000,0.0772,165.4167559460038568673666167
Base_v12,RE1,2039,29,1,water_vapor_returned,PHL_WTR_EVT,0.0491,0.0000,0.0491,105.2067709449325048210842083
Base_v12,RE1,2039,29,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0052,0.0000,0.0052,11.14206128133704735376044568
Base_v12,RE1,2039,29,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0775,0.0000,0.0775,166.0595671737733019070066424
Base_v12,RE1,2039,30,1,water_vapor_returned,PHL_WTR_EVT,0.0478,0.0000,0.0478,102.4212556245982429826440969
Base_v12,RE1,2039,30,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0053,0.0000,0.0053,11.35633169059352903364045425
Base_v12,RE1,2039,30,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0804,0.0000,0.0804,172.2734090422112706235268909
Base_v12,RE1,2040,1,1,water_vapor_returned,PHL_WTR_EVT,3.7074,0.0000,3.7074,106.1379902662467792728313770
Base_v12,RE1,2040,1,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3877,0.0000,0.3877,11.09934154022330375035785857
Base_v12,RE1,2040,1,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0001,0.0000,0.0001,0.002862868594331520183223590037
Base_v12,RE1,2040,2,1,water_vapor_returned,PHL_WTR_EVT,4.1052,0.0000,4.1052,117.5264815344975665616948182
Base_v12,RE1,2040,2,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4124,0.0000,0.4124,11.80647008302318923561408531
Base_v12,RE1,2040,2,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,7.3585,0.0000,7.3585,210.6641855138849126825078729
Base_v12,RE1,2040,3,1,water_vapor_returned,PHL_WTR_EVT,105.6866,0.0000,105.6866,3025.668479816776409962782708
Base_v12,RE1,2040,3,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,4.0590,0.0000,4.0590,116.2038362439164042370455196
Base_v12,RE1,2040,3,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,49.9268,0.0000,49.9268,1429.338677354709418837675351
Base_v12,RE1,2040,4,1,water_vapor_returned,PHL_WTR_EVT,3.6136,0.0000,3.6136,103.4526195247638133409676496
Base_v12,RE1,2040,4,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3987,0.0000,0.3987,11.41425708559977097051245348
Base_v12,RE1,2040,4,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,5.9140,0.0000,5.9140,169.3100486687661036358431148
Base_v12,RE1,2040,5,1,water_vapor_returned,PHL_WTR_EVT,3.7221,0.0000,3.7221,106.5588319496135127397652448
Base_v12,RE1,2040,5,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3942,0.0000,0.3942,11.28542799885485256226739193
Base_v12,RE1,2040,5,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,5.3157,0.0000,5.3157,152.1815058688806183796163756
Base_v12,RE1,2040,6,1,water_vapor_returned,PHL_WTR_EVT,3.6214,0.0000,3.6214,103.6759232751216719152590896
Base_v12,RE1,2040,6,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4065,0.0000,0.4065,11.63756083595762954480389350
Base_v12,RE1,2040,6,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0001,0.0000,0.0001,0.002862868594331520183223590037
Base_v12,RE1,2040,7,1,water_vapor_returned,PHL_WTR_EVT,4.8323,0.0000,4.8323,138.3423990838820498139135414
Base_v12,RE1,2040,7,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4086,0.0000,0.4086,11.69768107643859146865158889
Base_v12,RE1,2040,7,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,6.9753,0.0000,6.9753,199.6936730604065273403950759
Base_v12,RE1,2040,8,1,water_vapor_returned,PHL_WTR_EVT,3.6076,0.0000,3.6076,103.2808474091039221299742342
Base_v12,RE1,2040,8,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3927,0.0000,0.3927,11.24248496993987975951903808
Base_v12,RE1,2040,8,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0000,0.0000,0.0000,0E+1
Base_v12,RE1,2040,9,1,water_vapor_returned,PHL_WTR_EVT,3.6076,0.0000,3.6076,103.2808474091039221299742342
Base_v12,RE1,2040,9,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3927,0.0000,0.3927,11.24248496993987975951903808
Base_v12,RE1,2040,9,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,5.8355,0.0000,5.8355,167.0626968222158602920125966
Base_v12,RE1,2040,10,1,water_vapor_returned,PHL_WTR_EVT,153.3889,0.0000,153.3889,4391.322645290581162324649299
Base_v12,RE1,2040,10,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,5.6350,0.0000,5.6350,161.3226452905811623246492986
Base_v12,RE1,2040,10,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,68.4299,0.0000,68.4299,1959.058116232464929859719439
Base_v12,RE1,2040,11,1,water_vapor_returned,PHL_WTR_EVT,3.5737,0.0000,3.5737,102.3103349556255367878614372
Base_v12,RE1,2040,11,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3724,0.0000,0.3724,10.66132264529058116232464930
Base_v12,RE1,2040,11,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,4.8875,0.0000,4.8875,139.9227025479530489550529631
Base_v12,RE1,2040,12,1,water_vapor_returned,PHL_WTR_EVT,3.6076,0.0000,3.6076,103.2808474091039221299742342
Base_v12,RE1,2040,12,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3927,0.0000,0.3927,11.24248496993987975951903808
Base_v12,RE1,2040,12,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,5.9233,0.0000,5.9233,169.5762954480389350128829087
Base_v12,RE1,2040,13,1,water_vapor_returned,PHL_WTR_EVT,4.9794,0.0000,4.9794,103.3713929831845547020967407
Base_v12,RE1,2040,13,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5518,0.0000,0.5518,11.45526261158397342744446751
Base_v12,RE1,2040,13,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10.1632,0.0000,10.1632,210.9860909279634627361428275
Base_v12,RE1,2040,14,1,water_vapor_returned,PHL_WTR_EVT,4.9751,0.0000,4.9751,103.2821258044425991280880216
Base_v12,RE1,2040,14,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5417,0.0000,0.5417,11.24558854058542661407515051
Base_v12,RE1,2040,14,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0001,0.0000,0.0001,0.002075980900975711023458584181
Base_v12,RE1,2040,15,1,water_vapor_returned,PHL_WTR_EVT,4.9751,0.0000,4.9751,103.2821258044425991280880216
Base_v12,RE1,2040,15,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5417,0.0000,0.5417,11.24558854058542661407515051
Base_v12,RE1,2040,15,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,8.5302,0.0000,8.5302,177.0853228150301017230641478
Base_v12,RE1,2040,16,1,water_vapor_returned,PHL_WTR_EVT,5.1318,0.0000,5.1318,106.5351878762715383018476230
Base_v12,RE1,2040,16,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5538,0.0000,0.5538,11.49678222960348764791363919
Base_v12,RE1,2040,16,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,8.6346,0.0000,8.6346,179.2526468756487440315549097
Base_v12,RE1,2040,17,1,water_vapor_returned,PHL_WTR_EVT,9.4307,0.0000,9.4307,195.7795308283163794893086984
Base_v12,RE1,2040,17,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.7225,0.0000,0.7225,14.99896200954951214448827071
Base_v12,RE1,2040,17,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,10.6697,0.0000,10.6697,221.5009341914054390699605564
Base_v12,RE1,2040,18,1,water_vapor_returned,PHL_WTR_EVT,4.9751,0.0000,4.9751,103.2821258044425991280880216
Base_v12,RE1,2040,18,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5417,0.0000,0.5417,11.24558854058542661407515051
Base_v12,RE1,2040,18,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,8.7059,0.0000,8.7059,180.7328212580444259912808802
Base_v12,RE1,2040,19,1,water_vapor_returned,PHL_WTR_EVT,20.4722,0.0000,20.4722,424.9989620095495121444882707
Base_v12,RE1,2040,19,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,1.0063,0.0000,1.0063,20.89059580651858002906373261
Base_v12,RE1,2040,19,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,15.4288,0.0000,15.4288,320.2989412497405023873780361
Base_v12,RE1,2040,20,1,water_vapor_returned,PHL_WTR_EVT,5.3381,0.0000,5.3381,110.8179364749844301432426822
Base_v12,RE1,2040,20,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5431,0.0000,0.5431,11.27465227319908656840357069
Base_v12,RE1,2040,20,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0001,0.0000,0.0001,0.002075980900975711023458584181
Base_v12,RE1,2040,21,1,water_vapor_returned,PHL_WTR_EVT,5.7171,0.0000,5.7171,118.6859040896823749221507162
Base_v12,RE1,2040,21,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5889,0.0000,0.5889,12.22545152584596221714760224
Base_v12,RE1,2040,21,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,9.3085,0.0000,9.3085,193.2426821673240606186423085
Base_v12,RE1,2040,22,1,water_vapor_returned,PHL_WTR_EVT,6.1343,0.0000,6.1343,127.3468964085530413120199294
Base_v12,RE1,2040,22,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5739,0.0000,0.5739,11.91405439069960556362881461
Base_v12,RE1,2040,22,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,9.5440,0.0000,9.5440,198.1316171891218600788872742
Base_v12,RE1,2040,23,1,water_vapor_returned,PHL_WTR_EVT,4.9751,0.0000,4.9751,103.2821258044425991280880216
Base_v12,RE1,2040,23,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5417,0.0000,0.5417,11.24558854058542661407515051
Base_v12,RE1,2040,23,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,8.3579,0.0000,8.3579,173.5084077226489516296450073
Base_v12,RE1,2040,24,1,water_vapor_returned,PHL_WTR_EVT,4.9751,0.0000,4.9751,103.2821258044425991280880216
Base_v12,RE1,2040,24,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.5417,0.0000,0.5417,11.24558854058542661407515051
Base_v12,RE1,2040,24,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,7.2090,0.0000,7.2090,149.6574631513390076811293336
Base_v12,RE1,2040,25,1,water_vapor_returned,PHL_WTR_EVT,0.0478,0.0000,0.0478,102.4212556245982429826440969
Base_v12,RE1,2040,25,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0050,0.0000,0.0050,10.71352046282408399400042854
Base_v12,RE1,2040,25,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0001,0.0000,0.0001,0.2142704092564816798800085708
Base_v12,RE1,2040,26,1,water_vapor_returned,PHL_WTR_EVT,0.0478,0.0000,0.0478,102.4212556245982429826440969
Base_v12,RE1,2040,26,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0050,0.0000,0.0050,10.71352046282408399400042854
Base_v12,RE1,2040,26,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0000,0.0000,0.0000,0E+3
Base_v12,RE1,2040,27,1,water_vapor_returned,PHL_WTR_EVT,0.0483,0.0000,0.0483,103.4926076708806513820441397
Base_v12,RE1,2040,27,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0053,0.0000,0.0053,11.35633169059352903364045425
Base_v12,RE1,2040,27,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0000,0.0000,0.0000,0E+3
Base_v12,RE1,2040,28,1,water_vapor_returned,PHL_WTR_EVT,0.0483,0.0000,0.0483,103.4926076708806513820441397
Base_v12,RE1,2040,28,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0053,0.0000,0.0053,11.35633169059352903364045425
Base_v12,RE1,2040,28,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0000,0.0000,0.0000,0E+3
Base_v12,RE1,2040,29,1,water_vapor_returned,PHL_WTR_EVT,0.0483,0.0000,0.0483,103.4926076708806513820441397
Base_v12,RE1,2040,29,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0053,0.0000,0.0053,11.35633169059352903364045425
Base_v12,RE1,2040,29,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0000,0.0000,0.0000,0E+3
Base_v12,RE1,2040,30,1,water_vapor_returned,PHL_WTR_EVT,0.0478,0.0000,0.0478,102.4212556245982429826440969
Base_v12,RE1,2040,30,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.0050,0.0000,0.0050,10.71352046282408399400042854
Base_v12,RE1,2040,30,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0000,0.0000,0.0000,0E+3
Base_v12,RE1,2041,1,1,water_vapor_returned,PHL_WTR_EVT,3.6523,0.0000,3.6523,104.5605496707701116518751789
Base_v12,RE1,2041,1,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4099,0.0000,0.4099,11.73489836816490123103349556
Base_v12,RE1,2041,1,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,7.2194,0.0000,7.2194,206.6819352991697681076438591
Base_v12,RE1,2041,2,1,water_vapor_returned,PHL_WTR_EVT,3.6523,0.0000,3.6523,104.5605496707701116518751789
Base_v12,RE1,2041,2,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4099,0.0000,0.4099,11.73489836816490123103349556
Base_v12,RE1,2041,2,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,7.0612,0.0000,7.0612,202.1528771829373031777841397
Base_v12,RE1,2041,3,1,water_vapor_returned,PHL_WTR_EVT,3.6714,0.0000,3.6714,105.1073575722874320068708846
Base_v12,RE1,2041,3,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3891,0.0000,0.3891,11.13942170054394503292298883
Base_v12,RE1,2041,3,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0002,0.0000,0.0002,0.005725737188663040366447180074
Base_v12,RE1,2041,4,1,water_vapor_returned,PHL_WTR_EVT,3.6384,0.0000,3.6384,104.1626109361580303464070999
Base_v12,RE1,2041,4,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3960,0.0000,0.3960,11.33695963355281992556541655
Base_v12,RE1,2041,4,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,5.7953,0.0000,5.7953,165.9118236472945891783567134
Base_v12,RE1,2041,5,1,water_vapor_returned,PHL_WTR_EVT,3.6298,0.0000,3.6298,103.9164042370455196106498712
Base_v12,RE1,2041,5,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3908,0.0000,0.3908,11.18809046664758087603778987
Base_v12,RE1,2041,5,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0001,0.0000,0.0001,0.002862868594331520183223590037
Base_v12,RE1,2041,6,1,water_vapor_returned,PHL_WTR_EVT,3.6384,0.0000,3.6384,104.1626109361580303464070999
Base_v12,RE1,2041,6,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3960,0.0000,0.3960,11.33695963355281992556541655
Base_v12,RE1,2041,6,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0001,0.0000,0.0001,0.002862868594331520183223590037
Base_v12,RE1,2041,7,1,water_vapor_returned,PHL_WTR_EVT,3.7391,0.0000,3.7391,107.0455196106498711709132551
Base_v12,RE1,2041,7,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3910,0.0000,0.3910,11.19381620383624391640423705
Base_v12,RE1,2041,7,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0000,0.0000,0.0000,0E+1
Base_v12,RE1,2041,8,1,water_vapor_returned,PHL_WTR_EVT,3.6384,0.0000,3.6384,104.1626109361580303464070999
Base_v12,RE1,2041,8,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3960,0.0000,0.3960,11.33695963355281992556541655
Base_v12,RE1,2041,8,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,6.7829,0.0000,6.7829,194.1855138849126825078728886
Base_v12,RE1,2041,9,1,water_vapor_returned,PHL_WTR_EVT,3.6523,0.0000,3.6523,104.5605496707701116518751789
Base_v12,RE1,2041,9,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.4099,0.0000,0.4099,11.73489836816490123103349556
Base_v12,RE1,2041,9,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,0.0001,0.0000,0.0001,0.002862868594331520183223590037
Base_v12,RE1,2041,10,1,water_vapor_returned,PHL_WTR_EVT,3.6384,0.0000,3.6384,104.1626109361580303464070999
Base_v12,RE1,2041,10,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3960,0.0000,0.3960,11.33695963355281992556541655
Base_v12,RE1,2041,10,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,5.7953,0.0000,5.7953,165.9118236472945891783567134
Base_v12,RE1,2041,11,1,water_vapor_returned,PHL_WTR_EVT,3.6384,0.0000,3.6384,104.1626109361580303464070999
Base_v12,RE1,2041,11,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3960,0.0000,0.3960,11.33695963355281992556541655
Base_v12,RE1,2041,11,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,5.1723,0.0000,5.1723,148.0761523046092184368737475
Base_v12,RE1,2041,12,1,water_vapor_returned,PHL_WTR_EVT,3.6647,0.0000,3.6647,104.9155453764672201545949041
Base_v12,RE1,2041,12,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.3762,0.0000,0.3762,10.77011165187517892928714572
Base_v12,RE1,2041,12,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,5.6262,0.0000,5.6262,161.0707128542799885485256227
Base_v12,RE1,2041,13,1,water_vapor_returned,PHL_WTR_EVT,6.3591,0.0000,6.3591,132.0137014739464396927548267
Base_v12,RE1,2041,13,2,modeled_raw_groundwater_remaining,PHL_WTR_GWT,0.6181,0.0000,0.6181,12.83163794893086983599750882
Base_v12,RE1,2041,13,3,modeled_raw_surface_water_remaining,PHL_WTR_SUR,11.0766,0.0000,11.0766,229.9481004774756072244135354
Base_v12,RE1,2041,14,1,water_vapor_returned,PHL_WTR_EVT,5.0368,0.0000,5.0368,104.5630060203446128295619680
